time,wave_elevation
146.6,1.0279
146.7,1.1622
146.8,1.29484
146.9,1.41402
147.0,1.50787
147.1,1.56593
147.2,1.58054
147.3,1.54778
147.4,1.46804
147.5,1.34595
147.6,1.18982
147.7,1.01066
147.8,0.82086
147.9,0.63278
148.0,0.457329
148.1,0.302971
148.2,0.174902
148.3,0.0747719
148.4,0.000907925
148.5,-0.0511951
148.6,-0.0879445
148.7,-0.116659
148.8,-0.144512
148.9,-0.177646
149.0,-0.220508
149.1,-0.27551
149.2,-0.342993
149.3,-0.42153
149.4,-0.508334
149.5,-0.59994
149.6,-0.692731
149.7,-0.783457
149.8,-0.869558
149.9,-0.949243
150.0,-1.02142
150.1,-1.08542
150.2,-1.14059
150.3,-1.18588
150.4,-1.21959
150.5,-1.23916
150.6,-1.24125
150.7,-1.22194
150.8,-1.17727
150.9,-1.10379
151.0,-0.999262
151.1,-0.863338
151.2,-0.697988
151.3,-0.507843
151.4,-0.300251
151.5,-0.0849281
151.6,0.126615
151.7,0.321837
151.8,0.488213
151.9,0.614211
152.0,0.690373
152.1,0.710129
152.2,0.670416
152.3,0.571985
152.4,0.419417
152.5,0.220686
152.6,-0.01343
152.7,-0.270271
152.8,-0.536295
152.9,-0.798123
153.0,-1.04363
153.1,-1.26268
153.2,-1.44787
153.3,-1.59486
153.4,-1.70231
153.5,-1.77184
153.6,-1.80739
153.7,-1.81465
153.8,-1.80018
153.9,-1.77071
154.0,-1.73228
154.1,-1.68971
154.2,-1.64611
154.3,-1.60274
154.4,-1.55904
154.5,-1.51289
154.6,-1.46105
154.7,-1.39972
154.8,-1.32506
154.9,-1.23381
155.0,-1.1236
155.1,-0.993291
155.2,-0.842929
155.3,-0.673668
155.4,-0.487475
155.5,-0.286597
155.6,-0.0732492
155.7,0.15095
155.8,0.38514
155.9,0.629352
156.0,0.884527
156.1,1.15206
156.2,1.43338
156.3,1.72932
156.4,2.03935
156.5,2.36119
156.6,2.69013
156.7,3.01904
156.8,3.33832
156.9,3.63628
157.0,3.9
157.1,4.1161
157.2,4.27188
157.3,4.35632
157.4,4.36117
157.5,4.28161
157.6,4.11688
157.7,3.87029
157.8,3.54908
157.9,3.16398
158.0,2.72824
158.1,2.25686
158.2,1.76552
158.3,1.26967
158.4,0.783796
158.5,0.320667
158.6,-0.108955
158.7,-0.496473
158.8,-0.83549
158.9,-1.1215
159.0,-1.35191
159.1,-1.52556
159.2,-1.64275
159.3,-1.70493
159.4,-1.7148
159.5,-1.67619
159.6,-1.59411
159.7,-1.47485
159.8,-1.32566
159.9,-1.15479
160.0,-0.971045
160.1,-0.78344
160.2,-0.600787
160.3,-0.431206
160.4,-0.28178
160.5,-0.158234
160.6,-0.0647841
160.7,-0.00428801
160.8,0.0216731
160.9,0.012413
161.0,-0.0322135
161.1,-0.112099
161.2,-0.227216
161.3,-0.377564
161.4,-0.563047
161.5,-0.783171
161.6,-1.03648
161.7,-1.31992
161.8,-1.62839
161.9,-1.95395
162.0,-2.28606
162.1,-2.61134
162.2,-2.91428
162.3,-3.17801
162.4,-3.38548
162.5,-3.52098
162.6,-3.57153
162.7,-3.52815
162.8,-3.3871
162.9,-3.15039
163.0,-2.82595
163.1,-2.4272
163.2,-1.97206
163.3,-1.48154
163.4,-0.978166
163.5,-0.483916
163.6,-0.0186943
163.7,0.401243
163.8,0.764335
163.9,1.06417
164.0,1.29969
164.1,1.47451
164.2,1.59616
164.3,1.67472
164.4,1.72154
164.5,1.74795
164.6,1.76396
164.7,1.77752
164.8,1.79381
164.9,1.81519
165.0,1.84128
165.1,1.86935
165.2,1.89499
165.3,1.9128
165.4,1.91713
165.5,1.90269
165.6,1.86509
165.7,1.8012
165.8,1.7094
165.9,1.58959
166.0,1.44317
166.1,1.27285
166.2,1.08242
166.3,0.876534
166.4,0.660343
166.5,0.43914
166.6,0.21815
166.7,0.00212734
166.8,-0.204888
166.9,-0.399721
167.0,-0.580304
167.1,-0.74561
167.2,-0.895528
167.3,-1.03067
167.4,-1.15184
167.5,-1.25974
167.6,-1.35435
167.7,-1.43451
167.8,-1.49764
167.9,-1.53954
168.0,-1.55466
168.1,-1.53646
168.2,-1.47816
168.3,-1.37371
168.4,-1.21879
168.5,-1.01177
168.6,-0.7547
168.7,-0.45365
168.8,-0.118919
168.9,0.235404
169.0,0.592393
169.1,0.933617
169.2,1.24076
169.3,1.49744
169.4,1.69084
169.5,1.81309
169.6,1.86219
169.7,1.84219
169.8,1.76282
169.9,1.63837
170.0,1.48616
170.1,1.32451
170.2,1.17079
170.3,1.03944
170.4,0.940583
170.5,0.878937
170.6,0.853669
170.7,0.858739
170.8,0.884004
170.9,0.916689
171.0,0.94309
171.1,0.950452
171.2,0.928385
171.3,0.870078
171.4,0.772901
171.5,0.638308
171.6,0.471513
171.7,0.280381
171.8,0.0743699
171.9,-0.136742
172.0,-0.343988
172.1,-0.540072
172.2,-0.719758
172.3,-0.880046
172.4,-1.01983
172.5,-1.13947
172.6,-1.24012
172.7,-1.32324
172.8,-1.39003
172.9,-1.44144
173.0,-1.47815
173.1,-1.50094
173.2,-1.511
173.3,-1.5106
173.4,-1.50321
173.5,-1.49359
173.6,-1.48758
173.7,-1.49138
173.8,-1.51071
173.9,-1.54971
174.0,-1.60984
174.1,-1.68908
174.2,-1.78138
174.3,-1.87678
174.4,-1.96199
174.5,-2.0216
174.6,-2.03973
174.7,-2.00192
174.8,-1.89707
174.9,-1.71907
175.0,-1.46789
175.1,-1.15017
175.2,-0.778602
175.3,-0.371029
175.4,0.0513873
175.5,0.466492
175.6,0.853357
175.7,1.19455
175.8,1.47776
175.9,1.6968
176.0,1.85188
176.1,1.94886
176.2,1.99792
176.3,2.01174
176.4,2.00336
176.5,1.98426
176.6,1.96281
176.7,1.94337
176.8,1.92603
176.9,1.90724
177.0,1.88108
177.1,1.84071
177.2,1.78028
177.3,1.69638
177.4,1.5892
177.5,1.4629
177.6,1.3253
177.7,1.18689
177.8,1.05923
177.9,0.953057
178.0,0.876352
178.1,0.832891
178.2,0.82119
178.3,0.834419
178.4,0.861061
178.5,0.88631
178.6,0.894224
178.7,0.869902
178.8,0.801834
178.9,0.683689
179.0,0.515393
179.1,0.303437
179.2,0.0600782
179.3,-0.1982
179.4,-0.452884
179.5,-0.685986
179.6,-0.882475
179.7,-1.03235
179.8,-1.13186
179.9,-1.18387
180.0,-1.19723
180.1,-1.18524
180.2,-1.16345
180.3,-1.14715
180.4,-1.14893
180.5,-1.17673
180.6,-1.23253
180.7,-1.31213
180.8,-1.40587
180.9,-1.50019
181.0,-1.57997
181.1,-1.63109
181.2,-1.64284
181.3,-1.6099
181.4,-1.53358
181.5,-1.42196
181.6,-1.28894
181.7,-1.1525
181.8,-1.03213
181.9,-0.946063
182.0,-0.90844
182.1,-0.92712
182.2,-1.00224
182.3,-1.1258
182.4,-1.28236
182.5,-1.45087
182.6,-1.60709
182.7,-1.72659
182.8,-1.78765
182.9,-1.77403
183.0,-1.67668
183.1,-1.49479
183.2,-1.23564
183.3,-0.913471
183.4,-0.547673
183.5,-0.160121
183.6,0.227197
183.7,0.594801
183.8,0.927538
183.9,1.2156
184.0,1.45519
184.1,1.64772
184.2,1.7988
184.3,1.9165
184.4,2.00963
184.5,2.08611
184.6,2.15155
184.7,2.20863
184.8,2.25694
184.9,2.29346
185.0,2.31357
185.1,2.31222
185.2,2.28525
185.3,2.23043
185.4,2.1482
185.5,2.04186
185.6,1.91722
185.7,1.78189
185.8,1.64404
185.9,1.51128
186.0,1.38941
186.1,1.28148
186.2,1.18739
186.3,1.10383
186.4,1.02493
186.5,0.943092
186.6,0.850382
186.7,0.739768
186.8,0.606401
186.9,0.448598
187.0,0.268297
187.1,0.0711013
187.2,-0.134227
187.3,-0.336693
187.4,-0.524247
187.5,-0.685229
187.6,-0.809625
187.7,-0.890148
187.8,-0.923043
187.9,-0.908389
188.0,-0.849992
188.1,-0.75495
188.2,-0.632713
188.3,-0.494313
188.4,-0.351181
188.5,-0.214177
188.6,-0.092819
188.7,0.00531313
188.8,0.0749278
188.9,0.113095
189.0,0.11912
189.1,0.094334
189.2,0.0417068
189.3,-0.0346614
189.4,-0.129781
189.5,-0.238381
189.6,-0.355154
189.7,-0.475146
189.8,-0.594182
189.9,-0.709035
190.0,-0.817737
190.1,-0.919793
190.2,-1.01615
190.3,-1.10916
190.4,-1.20228
190.5,-1.29969
190.6,-1.40558
190.7,-1.52346
190.8,-1.65548
190.9,-1.8015
191.0,-1.9588
191.1,-2.12167
191.2,-2.28155
191.3,-2.42763
191.4,-2.54745
191.5,-2.62843
191.6,-2.65907
191.7,-2.63046
191.8,-2.53742
191.9,-2.37964
192.0,-2.16187
192.1,-1.89405
192.2,-1.59035
192.3,-1.26792
192.4,-0.945306
192.5,-0.640233
192.6,-0.367846
192.7,-0.138908
192.8,0.041419
192.9,0.174134
193.0,0.266337
193.1,0.330256
193.2,0.38176
193.3,0.438376
193.4,0.516988
193.5,0.631774
193.6,0.79221
193.7,1.00179
193.8,1.25744
193.9,1.54947
194.0,1.86278
194.1,2.1781
194.2,2.47425
194.3,2.73019
194.4,2.92718
194.5,3.0508
194.6,3.09216
194.7,3.0487
194.8,2.92422
194.9,2.72827
195.0,2.47494
195.1,2.18133
195.2,1.86574
195.3,1.54605
195.4,1.23815
195.5,0.954768
195.6,0.704852
195.7,0.493324
195.8,0.321352
195.9,0.187074
196.0,0.0862882
196.1,0.0136404
196.2,-0.0365476
196.3,-0.0693704
196.4,-0.0888741
196.5,-0.0976644
196.6,-0.0969885
196.7,-0.0869573
196.8,-0.0669939
196.9,-0.0363583
197.0,0.00529442
197.1,0.0574741
197.2,0.118519
197.3,0.185583
197.4,0.254641
197.5,0.320925
197.6,0.379377
197.7,0.425275
197.8,0.454807
197.9,0.465743
198.0,0.457779
198.1,0.432817
198.2,0.394927
198.3,0.350108
198.4,0.305671
198.5,0.26951
198.6,0.249166
198.7,0.250834
198.8,0.278448
198.9,0.332945
199.0,0.411683
199.1,0.508357
199.2,0.613233
199.3,0.71382
199.4,0.795894
199.5,0.844845
199.6,0.847223
199.7,0.792157
199.8,0.672774
199.9,0.487229
200.0,0.239195
200.1,-0.062089
200.2,-0.402437
200.3,-0.763881
200.4,-1.12623
200.5,-1.4691
200.6,-1.77384
200.7,-2.02546
200.8,-2.21407
200.9,-2.33594
201.0,-2.39381
201.1,-2.39646
201.2,-2.35766
201.3,-2.29454
201.4,-2.22553
201.5,-2.16834
201.6,-2.13781
201.7,-2.14426
201.8,-2.1924
201.9,-2.28088
202.0,-2.40247
202.1,-2.5451
202.2,-2.69318
202.3,-2.82953
202.4,-2.93716
202.5,-3.00115
202.6,-3.01004
202.7,-2.95682
202.8,-2.83926
202.9,-2.6598
203.0,-2.42473
203.1,-2.14319
203.2,-1.82586
203.3,-1.48367
203.4,-1.12677
203.5,-0.763643
203.6,-0.400695
203.7,-0.0423083
203.8,0.308966
203.9,0.651593
204.0,0.984704
204.1,1.30715
204.2,1.61721
204.3,1.91222
204.4,2.18872
204.5,2.44271
204.6,2.67022
204.7,2.86787
204.8,3.03353
204.9,3.16662
205.0,3.2685
205.1,3.34217
205.2,3.392
205.3,3.42294
205.4,3.43991
205.5,3.44682
205.6,3.446
205.7,3.43762
205.8,3.41977
205.9,3.38854
206.0,3.33872
206.1,3.26455
206.2,3.16083
206.3,3.02379
206.4,2.85195
206.5,2.64664
206.6,2.41204
206.7,2.15495
206.8,1.88404
206.9,1.60895
207.0,1.33902
207.1,1.08221
207.2,0.844128
207.3,0.627384
207.4,0.431372
207.5,0.252404
207.6,0.0843912
207.7,-0.0801294
207.8,-0.248987
207.9,-0.428986
208.0,-0.62514
208.1,-0.839674
208.2,-1.07183
208.3,-1.31792
208.4,-1.57178
208.5,-1.82561
208.6,-2.07107
208.7,-2.30022
208.8,-2.50657
208.9,-2.68567
209.0,-2.83551
209.1,-2.95634
209.2,-3.05031
209.3,-3.12064
209.4,-3.17072
209.5,-3.20314
209.6,-3.21894
209.7,-3.21703
209.8,-3.19406
209.9,-3.1447
210.0,-3.06224
210.1,-2.93962
210.2,-2.77048
210.3,-2.55039
210.4,-2.27789
210.5,-1.95513
210.6,-1.58823
210.7,-1.18719
210.8,-0.765222
210.9,-0.337858
211.0,0.0784914
211.1,0.467831
211.2,0.8161
211.3,1.11221
211.4,1.34908
211.5,1.52402
211.6,1.63871
211.7,1.69878
211.8,1.7129
211.9,1.69163
212.0,1.64624
212.1,1.5873
212.2,1.52361
212.3,1.46138
212.4,1.40375
212.5,1.35057
212.6,1.29883
212.7,1.24323
212.8,1.17708
212.9,1.09336
213.0,0.985766
213.1,0.849685
213.2,0.682992
213.3,0.486472
213.4,0.264167
213.5,0.0229729
213.6,-0.227584
213.7,-0.476327
213.8,-0.71108
213.9,-0.919775
214.0,-1.09144
214.1,-1.21697
214.2,-1.28975
214.3,-1.30621
214.4,-1.26575
214.5,-1.17087
214.6,-1.02656
214.7,-0.839938
214.8,-0.619472
214.9,-0.374417
215.0,-0.113994
215.1,0.152995
215.2,0.41861
215.3,0.676095
215.4,0.919717
215.5,1.14483
215.6,1.34769
215.7,1.52516
215.8,1.67452
215.9,1.79325
216.0,1.87915
216.1,1.93028
216.2,1.94515
216.3,1.92308
216.4,1.86434
216.5,1.77053
216.6,1.64465
216.7,1.49116
216.8,1.31577
216.9,1.12521
217.0,0.926647
217.1,0.727198
217.2,0.53324
217.3,0.349992
217.4,0.181093
217.5,0.0282712
217.6,-0.108434
217.7,-0.230521
217.8,-0.340523
217.9,-0.441306
218.0,-0.535605
218.1,-0.625186
218.2,-0.710572
218.3,-0.790719
218.4,-0.863159
218.5,-0.924194
218.6,-0.969634
218.7,-0.995496
218.8,-0.998742
218.9,-0.978138
219.0,-0.934677
219.1,-0.871995
219.2,-0.796167
219.3,-0.715331
219.4,-0.63892
219.5,-0.576682
219.6,-0.537531
219.7,-0.528481
219.8,-0.553763
219.9,-0.614144
220.0,-0.706808
220.1,-0.825398
220.2,-0.960799
220.3,-1.10185
220.4,-1.23662
220.5,-1.35355
220.6,-1.44262
220.7,-1.49614
220.8,-1.50956
220.9,-1.48143
221.0,-1.41343
221.1,-1.30985
221.2,-1.17677
221.3,-1.02138
221.4,-0.850998
221.5,-0.672385
221.6,-0.491195
221.7,-0.311767
221.8,-0.137021
221.9,0.0311935
222.0,0.191861
222.1,0.344256
222.2,0.487607
222.3,0.620692
222.4,0.741735
222.5,0.84845
222.6,0.9382
222.7,1.00834
222.8,1.05668
222.9,1.08173
223.0,1.08312
223.1,1.06167
223.2,1.01935
223.3,0.959217
223.4,0.884945
223.5,0.800558
223.6,0.709984
223.7,0.616757
223.8,0.523762
223.9,0.433298
224.0,0.347031
224.1,0.266318
224.2,0.192397
224.3,0.126715
224.4,0.0711273
224.5,0.0279209
224.6,-0.000333244
224.7,-0.0109989
224.8,-0.00182407
224.9,0.0285172
225.0,0.0800141
225.1,0.150905
225.2,0.237471
225.3,0.334175
225.4,0.433909
225.5,0.528683
225.6,0.610389
225.7,0.671654
225.8,0.706803
225.9,0.712461
226.0,0.688212
226.1,0.636537
226.2,0.562746
226.3,0.474388
226.4,0.380389
226.5,0.290061
226.6,0.212022
226.7,0.153258
226.8,0.11838
226.9,0.109163
227.0,0.124441
227.1,0.160453
227.2,0.211295
227.3,0.269854
227.4,0.328532
227.5,0.380279
227.6,0.419219
227.7,0.44124
227.8,0.444194
227.9,0.427939
228.0,0.394155
228.1,0.345831
228.2,0.286798
228.3,0.221326
228.4,0.153487
228.5,0.087002
228.6,0.0248707
228.7,-0.0305551
228.8,-0.0777116
228.9,-0.115659
229.0,-0.144049
229.1,-0.163101
229.2,-0.173571
229.3,-0.176849
229.4,-0.174961
229.5,-0.17066
229.6,-0.167351
229.7,-0.168984
229.8,-0.17969
229.9,-0.203458
230.0,-0.243642
230.1,-0.302272
230.2,-0.37984
230.3,-0.474747
230.4,-0.58336
230.5,-0.700136
230.6,-0.818139
230.7,-0.92969
230.8,-1.02732
230.9,-1.10465
231.0,-1.15731
231.1,-1.18346
231.2,-1.18414
231.3,-1.16308
231.4,-1.1261
231.5,-1.08027
231.6,-1.03265
231.7,-0.989177
231.8,-0.953442
231.9,-0.926059
232.0,-0.904253
232.1,-0.882162
232.2,-0.851665
232.3,-0.803656
232.4,-0.729691
232.5,-0.623605
232.6,-0.483091
232.7,-0.310768
232.8,-0.114625
232.9,0.092228
233.0,0.292637
233.1,0.467177
233.2,0.596333
233.3,0.662873
233.4,0.654253
233.5,0.564451
233.6,0.395183
233.7,0.156149
233.8,-0.135548
233.9,-0.456934
234.0,-0.78153
234.1,-1.08195
234.2,-1.33278
234.3,-1.51311
234.4,-1.60855
234.5,-1.61243
234.6,-1.52618
234.7,-1.35859
234.8,-1.12438
234.9,-0.84234
235.0,-0.53282
235.1,-0.215629
235.2,0.0920022
235.3,0.376766
235.4,0.629971
235.5,0.847587
235.6,1.02962
235.7,1.17902
235.8,1.3004
235.9,1.39869
236.0,1.47822
236.1,1.54196
236.2,1.59144
236.3,1.62694
236.4,1.64817
236.5,1.65511
236.6,1.64871
236.7,1.6316
236.8,1.60815
236.9,1.58436
237.0,1.56719
237.1,1.56351
237.2,1.57901
237.3,1.61693
237.4,1.6774
237.5,1.75675
237.6,1.84782
237.7,1.94053
237.8,2.02311
237.9,2.08358
238.0,2.11146
238.1,2.09922
238.2,2.0434
238.3,1.94503
238.4,1.80958
238.5,1.64598
238.6,1.46522
238.7,1.27851
238.8,1.09545
238.9,0.922467
239.0,0.76147
239.1,0.609682
239.2,0.459813
239.3,0.301494
239.4,0.122892
239.5,-0.0870742
239.6,-0.336472
239.7,-0.628555
239.8,-0.960437
239.9,-1.32272
240.0,-1.70009
240.1,-2.07276
240.2,-2.41876
240.3,-2.71653
240.4,-2.94753
240.5,-3.0989
240.6,-3.1649
240.7,-3.14776
240.8,-3.05734
240.9,-2.90981
241.0,-2.72533
241.1,-2.52542
241.2,-2.32995
241.3,-2.1545
241.4,-2.00846
241.5,-1.89384
241.6,-1.80543
241.7,-1.73174
241.8,-1.65724
241.9,-1.56481
242.0,-1.43867
242.1,-1.26706
242.2,-1.04422
242.3,-0.771717
242.4,-0.458546
242.5,-0.120144
242.6,0.223357
242.7,0.54963
242.8,0.837004
242.9,1.06689
243.0,1.22623
243.1,1.30872
243.2,1.31527
243.3,1.25349
243.4,1.13632
243.5,0.97994
243.6,0.801512
243.7,0.61693
243.8,0.438867
243.9,0.275712
244.0,0.130966
244.1,0.00369961
244.2,-0.110304
244.3,-0.217029
244.4,-0.322393
244.5,-0.430607
244.6,-0.542842
244.7,-0.656595
244.8,-0.7657
244.9,-0.861003
245.0,-0.931735
245.1,-0.96725
245.2,-0.958587
245.3,-0.900248
245.4,-0.791121
245.5,-0.635099
245.6,-0.440702
245.7,-0.220171
245.8,0.0119741
245.9,0.240785
246.0,0.452737
246.1,0.637333
246.2,0.788383
246.3,0.904361
246.4,0.988328
246.5,1.04718
246.6,1.09003
246.7,1.12678
246.8,1.16615
246.9,1.21435
247.0,1.27378
247.1,1.34269
247.2,1.41522
247.3,1.48237
247.4,1.53314
247.5,1.55638
247.6,1.54239
247.7,1.48462
247.8,1.3808
247.9,1.23366
248.0,1.05089
248.1,0.844591
248.2,0.630135
248.3,0.424569
248.4,0.244968
248.5,0.106568
248.6,0.0213653
248.7,-0.0031685
248.8,0.0353622
248.9,0.134058
249.0,0.285006
249.1,0.476127
249.2,0.692175
249.3,0.916074
249.4,1.13016
249.5,1.31744
249.6,1.46275
249.7,1.55358
249.8,1.58074
249.9,1.53872
250.0,1.42591
250.1,1.24458
250.2,1.00062
250.3,0.703118
250.4,0.364022
250.5,-0.00264991
250.6,-0.381544
250.7,-0.756739
250.8,-1.11274
250.9,-1.43508
251.0,-1.71161
251.1,-1.93283
251.2,-2.09266
251.3,-2.18861
251.4,-2.22189
251.5,-2.19707
251.6,-2.1216
251.7,-2.00504
251.8,-1.85817
251.9,-1.69211
252.0,-1.51736
252.1,-1.34322
252.2,-1.17713
252.3,-1.02455
252.4,-0.888962
252.5,-0.772018
252.6,-0.673988
252.7,-0.594211
252.8,-0.531449
252.9,-0.484337
253.0,-0.45135
253.1,-0.43102
253.2,-0.421642
253.3,-0.421135
253.4,-0.426621
253.5,-0.434321
253.6,-0.43949
253.7,-0.436499
253.8,-0.419204
253.9,-0.381496
254.0,-0.318091
254.1,-0.225221
254.2,-0.101367
254.3,0.0521338
254.4,0.230863
254.5,0.427435
254.6,0.631851
254.7,0.83241
254.8,1.01669
254.9,1.17264
255.0,1.29014
255.1,1.36158
255.2,1.38297
255.3,1.35414
255.4,1.27867
255.5,1.1634
255.6,1.01749
255.7,0.851479
255.8,0.675809
255.9,0.499897
256.0,0.331116
256.1,0.174215
256.2,0.0311945
256.3,-0.0984394
256.4,-0.217192
256.5,-0.328468
256.6,-0.435676
256.7,-0.541234
256.8,-0.645713
256.9,-0.74733
257.0,-0.841902
257.1,-0.923032
257.2,-0.982851
257.3,-1.01298
257.4,-1.00573
257.5,-0.955254
257.6,-0.858544
257.7,-0.716239
257.8,-0.533063
257.9,-0.317553
258.0,-0.0816993
258.1,0.160008
258.2,0.391881
258.3,0.598388
258.4,0.765755
258.5,0.883188
258.6,0.943845
258.7,0.945708
258.8,0.891659
258.9,0.789352
259.0,0.650323
259.1,0.489056
259.2,0.321544
259.3,0.163815
259.4,0.0302332
259.5,-0.0676563
259.6,-0.122335
259.7,-0.130972
259.8,-0.095658
259.9,-0.0231574
260.0,0.0758917
260.1,0.188084
260.2,0.298699
260.3,0.393316
260.4,0.459461
260.5,0.48797
260.6,0.474045
260.7,0.417922
260.8,0.324938
260.9,0.204955
261.0,0.071354
261.1,-0.0604696
261.2,-0.174904
261.3,-0.257946
261.4,-0.29906
261.5,-0.292515
261.6,-0.238249
261.7,-0.142158
261.8,-0.0158171
261.9,0.124989
262.0,0.261675
262.1,0.374981
262.2,0.44725
262.3,0.464547
262.4,0.418368
262.5,0.306827
262.6,0.135081
262.7,-0.0849984
262.8,-0.335909
262.9,-0.596414
263.0,-0.843647
263.1,-1.05546
263.2,-1.21268
263.3,-1.30105
263.4,-1.31262
263.5,-1.2461
263.6,-1.10685
263.7,-0.905893
263.8,-0.658455
263.9,-0.381987
264.0,-0.094348
264.1,0.188079
264.2,0.451825
264.3,0.687287
264.4,0.889043
264.5,1.05549
264.6,1.18802
264.7,1.28999
264.8,1.36519
264.9,1.41696
265.0,1.44704
265.1,1.45516
265.2,1.43906
265.3,1.39503
265.4,1.31878
265.5,1.20659
265.6,1.05658
265.7,0.869579
265.8,0.650081
265.9,0.406081
266.0,0.149026
266.1,-0.107134
266.2,-0.347188
266.3,-0.556291
266.4,-0.721413
266.5,-0.832962
266.6,-0.885642
266.7,-0.879153
266.8,-0.818166
266.9,-0.711806
267.0,-0.57242
267.1,-0.414475
267.2,-0.252765
267.3,-0.101009
267.4,0.0294253
267.5,0.130452
267.6,0.197605
267.7,0.229993
267.8,0.229772
267.9,0.201303
268.0,0.150137
268.1,0.0819151
268.2,0.00149152
268.3,-0.0876507
268.4,-0.183756
268.5,-0.28676
268.6,-0.397764
268.7,-0.518468
268.8,-0.650364
268.9,-0.794172
269.0,-0.949051
269.1,-1.11225
269.2,-1.27918
269.3,-1.44349
269.4,-1.59778
269.5,-1.73408
269.6,-1.84474
269.7,-1.92314
269.8,-1.96431
269.9,-1.96535
270.0,-1.92566
270.1,-1.84671
270.2,-1.73188
270.3,-1.58591
270.4,-1.4144
270.5,-1.22324
270.6,-1.01831
270.7,-0.80498
270.8,-0.588179
270.9,-0.372024
271.0,-0.160249
271.1,0.0438777
271.2,0.237222
271.3,0.416874
271.4,0.580227
271.5,0.724926
271.6,0.849278
271.7,0.95244
271.8,1.0348
271.9,1.09827
272.0,1.14624
272.1,1.18358
272.2,1.21631
272.3,1.2511
272.4,1.29456
272.5,1.35243
272.6,1.42876
272.7,1.52518
272.8,1.64044
272.9,1.77005
273.0,1.90651
273.1,2.03964
273.2,2.1574
273.3,2.24695
273.4,2.296
273.5,2.29395
273.6,2.2332
273.7,2.11003
273.8,1.92539
273.9,1.68503
274.0,1.39924
274.1,1.08232
274.2,0.751409
274.3,0.42515
274.4,0.121927
274.5,-0.141554
274.6,-0.35166
274.7,-0.499252
274.8,-0.580373
274.9,-0.596651
275.0,-0.555109
275.1,-0.467445
275.2,-0.349121
275.3,-0.217728
275.4,-0.0914148
275.5,0.0128179
275.6,0.0804604
275.7,0.101011
275.8,0.068725
275.9,-0.0169999
276.0,-0.151732
276.1,-0.326556
276.2,-0.52911
276.3,-0.744889
276.4,-0.95877
276.5,-1.15634
276.6,-1.32516
276.7,-1.45595
276.8,-1.54291
276.9,-1.58421
277.0,-1.58147
277.1,-1.53933
277.2,-1.46451
277.3,-1.36484
277.4,-1.24824
277.5,-1.12186
277.6,-0.991504
277.7,-0.861275
277.8,-0.733615
277.9,-0.60947
278.0,-0.488963
278.1,-0.371879
278.2,-0.258361
278.3,-0.149316
278.4,-0.046701
278.5,0.0464623
278.6,0.126363
278.7,0.188831
278.8,0.230093
278.9,0.247466
279.0,0.239879
279.1,0.208384
279.2,0.156239
279.3,0.0887451
279.4,0.0127934
279.5,-0.0640177
279.6,-0.134204
279.7,-0.191412
279.8,-0.231335
279.9,-0.2523
280.0,-0.255512
280.1,-0.245038
280.2,-0.2272
280.3,-0.20981
280.4,-0.201086
280.5,-0.208427
280.6,-0.237292
280.7,-0.290412
280.8,-0.367112
280.9,-0.463257
281.0,-0.571533
281.1,-0.682075
281.2,-0.783549
281.3,-0.864231
281.4,-0.913249
281.5,-0.921726
281.6,-0.883426
281.7,-0.795385
281.8,-0.658016
281.9,-0.474786
282.0,-0.251778
282.1,0.00301256
282.2,0.28046
282.3,0.571002
282.4,0.865452
282.5,1.15518
282.6,1.4324
282.7,1.69013
282.8,1.92216
282.9,2.12296
283.0,2.28731
283.1,2.41036
283.2,2.48778
283.3,2.51591
283.4,2.49221
283.5,2.41564
283.6,2.28709
283.7,2.1097
283.8,1.88905
283.9,1.63276
284.0,1.35046
284.1,1.05283
284.2,0.750988
284.3,0.455442
284.4,0.175152
284.5,-0.0830791
284.6,-0.315041
284.7,-0.519397
284.8,-0.697413
284.9,-0.852518
285.0,-0.989435
285.1,-1.11329
285.2,-1.22874
285.3,-1.33911
285.4,-1.44585
285.5,-1.54827
285.6,-1.64349
285.7,-1.72689
285.8,-1.79278
285.9,-1.83514
286.0,-1.84839
286.1,-1.82826
286.2,-1.77229
286.3,-1.68022
286.4,-1.55402
286.5,-1.39766
286.6,-1.21689
286.7,-1.01847
286.8,-0.809826
286.9,-0.598224
287.0,-0.390579
287.1,-0.192989
287.2,-0.0107207
287.3,0.15197
287.4,0.291774
287.5,0.406207
287.6,0.493454
287.7,0.552659
287.8,0.58373
287.9,0.587681
288.0,0.566712
288.1,0.524351
288.2,0.465491
288.3,0.396311
288.4,0.323882
288.5,0.255807
288.6,0.199383
288.7,0.161009
288.8,0.145454
288.9,0.155088
289.0,0.189695
289.1,0.246281
289.2,0.319323
289.3,0.401377
289.4,0.483939
289.5,0.558574
289.6,0.617819
289.7,0.656238
289.8,0.671186
289.9,0.663127
290.0,0.635515
290.1,0.594418
290.2,0.547599
290.3,0.503538
290.4,0.470181
290.5,0.45383
290.6,0.458389
290.7,0.484688
290.8,0.530479
290.9,0.590705
291.0,0.658143
291.1,0.724343
291.2,0.780692
291.3,0.819404
291.4,0.83434
291.5,0.821535
291.6,0.779428
291.7,0.708714
291.8,0.611898
291.9,0.492694
292.0,0.355394
292.1,0.204284
292.2,0.0432482
292.3,-0.124404
292.4,-0.295902
292.5,-0.468693
292.6,-0.639959
292.7,-0.806325
292.8,-0.963398
292.9,-1.10589
293.0,-1.22766
